"month_id","age_group","sex","stroke_type","n_events","data_status","notes"
"2015-10","50-54","Male","stroke_all",466,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-10","55-59","Female","stroke_all",579,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-10","55-59","Male","stroke_all",688,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-10","60-64","Female","stroke_all",658,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-10","60-64","Male","stroke_all",784,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-10","65-69","Female","stroke_all",698,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-10","65-69","Male","stroke_all",841,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-10","70-74","Female","stroke_all",532,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-10","70-74","Male","stroke_all",687,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-10","75-79","Female","stroke_all",726,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-10","75-79","Male","stroke_all",837,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-10","80-84","Female","stroke_all",814,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-10","80-84","Male","stroke_all",794,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-10","85+","Female","stroke_all",1205,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-10","85+","Male","stroke_all",749,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","35-39","Female","stroke_all",121,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","35-39","Male","stroke_all",99,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","40-44","Female","stroke_all",169,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","40-44","Male","stroke_all",146,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","45-49","Female","stroke_all",233,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","45-49","Male","stroke_all",213,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","50-54","Female","stroke_all",377,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","50-54","Male","stroke_all",393,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","55-59","Female","stroke_all",492,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","55-59","Male","stroke_all",584,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","60-64","Female","stroke_all",559,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","60-64","Male","stroke_all",666,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","65-69","Female","stroke_all",596,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","65-69","Male","stroke_all",718,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","70-74","Female","stroke_all",453,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","70-74","Male","stroke_all",583,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","75-79","Female","stroke_all",614,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","75-79","Male","stroke_all",709,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","80-84","Female","stroke_all",690,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","80-84","Male","stroke_all",673,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","85+","Female","stroke_all",1026,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-11","85+","Male","stroke_all",639,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","35-39","Female","stroke_all",125,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","35-39","Male","stroke_all",102,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","40-44","Female","stroke_all",174,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","40-44","Male","stroke_all",149,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","45-49","Female","stroke_all",240,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","45-49","Male","stroke_all",219,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","50-54","Female","stroke_all",388,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","50-54","Male","stroke_all",404,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","55-59","Female","stroke_all",507,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","55-59","Male","stroke_all",601,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","60-64","Female","stroke_all",578,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","60-64","Male","stroke_all",688,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","65-69","Female","stroke_all",617,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","65-69","Male","stroke_all",744,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","70-74","Female","stroke_all",468,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","70-74","Male","stroke_all",601,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","75-79","Female","stroke_all",630,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","75-79","Male","stroke_all",729,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","80-84","Female","stroke_all",710,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","80-84","Male","stroke_all",692,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","85+","Female","stroke_all",1060,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2015-12","85+","Male","stroke_all",661,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","35-39","Female","stroke_all",185,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","35-39","Male","stroke_all",151,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","40-44","Female","stroke_all",257,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","40-44","Male","stroke_all",221,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","45-49","Female","stroke_all",355,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","45-49","Male","stroke_all",324,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","50-54","Female","stroke_all",574,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","50-54","Male","stroke_all",596,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","55-59","Female","stroke_all",752,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","55-59","Male","stroke_all",893,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","60-64","Female","stroke_all",859,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","60-64","Male","stroke_all",1023,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","65-69","Female","stroke_all",921,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","65-69","Male","stroke_all",1110,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","70-74","Female","stroke_all",696,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","70-74","Male","stroke_all",891,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","75-79","Female","stroke_all",931,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","75-79","Male","stroke_all",1080,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","80-84","Female","stroke_all",1052,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","80-84","Male","stroke_all",1026,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","85+","Female","stroke_all",1579,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-01","85+","Male","stroke_all",987,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","35-39","Female","stroke_all",185,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","35-39","Male","stroke_all",151,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","40-44","Female","stroke_all",257,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","40-44","Male","stroke_all",220,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","45-49","Female","stroke_all",355,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","45-49","Male","stroke_all",323,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","50-54","Female","stroke_all",573,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","50-54","Male","stroke_all",593,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","55-59","Female","stroke_all",751,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","55-59","Male","stroke_all",892,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","60-64","Female","stroke_all",860,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","60-64","Male","stroke_all",1024,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","65-69","Female","stroke_all",925,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","65-69","Male","stroke_all",1115,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","70-74","Female","stroke_all",697,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","70-74","Male","stroke_all",890,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","75-79","Female","stroke_all",926,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","75-79","Male","stroke_all",1077,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","80-84","Female","stroke_all",1050,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","80-84","Male","stroke_all",1024,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","85+","Female","stroke_all",1583,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-02","85+","Male","stroke_all",991,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","35-39","Female","stroke_all",112,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","35-39","Male","stroke_all",91,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","40-44","Female","stroke_all",155,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","40-44","Male","stroke_all",133,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","45-49","Female","stroke_all",214,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","45-49","Male","stroke_all",194,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","50-54","Female","stroke_all",346,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","50-54","Male","stroke_all",357,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","55-59","Female","stroke_all",454,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","55-59","Male","stroke_all",539,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","60-64","Female","stroke_all",521,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","60-64","Male","stroke_all",620,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","65-69","Female","stroke_all",562,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","65-69","Male","stroke_all",678,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","70-74","Female","stroke_all",422,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","70-74","Male","stroke_all",538,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","75-79","Female","stroke_all",558,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","75-79","Male","stroke_all",650,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","80-84","Female","stroke_all",634,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","80-84","Male","stroke_all",618,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","85+","Female","stroke_all",960,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-03","85+","Male","stroke_all",602,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","35-39","Female","stroke_all",156,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","35-39","Male","stroke_all",127,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","40-44","Female","stroke_all",214,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","40-44","Male","stroke_all",184,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","45-49","Female","stroke_all",297,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","45-49","Male","stroke_all",269,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","50-54","Female","stroke_all",479,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","50-54","Male","stroke_all",493,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","55-59","Female","stroke_all",631,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","55-59","Male","stroke_all",749,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","60-64","Female","stroke_all",726,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","60-64","Male","stroke_all",863,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","65-69","Female","stroke_all",785,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","65-69","Male","stroke_all",947,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","70-74","Female","stroke_all",588,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","70-74","Male","stroke_all",747,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","75-79","Female","stroke_all",772,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","75-79","Male","stroke_all",902,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","80-84","Female","stroke_all",880,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","80-84","Male","stroke_all",858,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","85+","Female","stroke_all",1338,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-04","85+","Male","stroke_all",841,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","35-39","Female","stroke_all",144,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","35-39","Male","stroke_all",117,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","40-44","Female","stroke_all",198,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","40-44","Male","stroke_all",169,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","45-49","Female","stroke_all",275,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","45-49","Male","stroke_all",248,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","50-54","Female","stroke_all",443,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","50-54","Male","stroke_all",454,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","55-59","Female","stroke_all",584,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","55-59","Male","stroke_all",693,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","60-64","Female","stroke_all",673,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","60-64","Male","stroke_all",800,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","65-69","Female","stroke_all",731,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","65-69","Male","stroke_all",881,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","70-74","Female","stroke_all",546,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","70-74","Male","stroke_all",692,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","75-79","Female","stroke_all",712,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","75-79","Male","stroke_all",833,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","80-84","Female","stroke_all",813,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","80-84","Male","stroke_all",793,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","85+","Female","stroke_all",1243,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-05","85+","Male","stroke_all",782,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","35-39","Female","stroke_all",91,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","35-39","Male","stroke_all",74,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","40-44","Female","stroke_all",125,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","40-44","Male","stroke_all",107,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","45-49","Female","stroke_all",173,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","45-49","Male","stroke_all",156,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","50-54","Female","stroke_all",279,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","50-54","Male","stroke_all",285,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","55-59","Female","stroke_all",369,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","55-59","Male","stroke_all",437,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","60-64","Female","stroke_all",426,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","60-64","Male","stroke_all",506,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","65-69","Female","stroke_all",463,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","65-69","Male","stroke_all",559,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","70-74","Female","stroke_all",345,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","70-74","Male","stroke_all",436,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","75-79","Female","stroke_all",447,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","75-79","Male","stroke_all",525,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","80-84","Female","stroke_all",512,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","80-84","Male","stroke_all",500,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","85+","Female","stroke_all",786,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-06","85+","Male","stroke_all",496,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","35-39","Female","stroke_all",137,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","35-39","Male","stroke_all",111,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","40-44","Female","stroke_all",187,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","40-44","Male","stroke_all",160,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","45-49","Female","stroke_all",261,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","45-49","Male","stroke_all",234,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","50-54","Female","stroke_all",419,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","50-54","Male","stroke_all",428,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","55-59","Female","stroke_all",556,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","55-59","Male","stroke_all",658,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","60-64","Female","stroke_all",643,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","60-64","Male","stroke_all",764,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","65-69","Female","stroke_all",701,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","65-69","Male","stroke_all",845,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","70-74","Female","stroke_all",523,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","70-74","Male","stroke_all",660,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","75-79","Female","stroke_all",670,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","75-79","Male","stroke_all",789,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","80-84","Female","stroke_all",771,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","80-84","Male","stroke_all",753,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","85+","Female","stroke_all",1188,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-07","85+","Male","stroke_all",751,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","35-39","Female","stroke_all",142,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","35-39","Male","stroke_all",115,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","40-44","Female","stroke_all",194,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","40-44","Male","stroke_all",166,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","45-49","Female","stroke_all",271,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","45-49","Male","stroke_all",242,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","50-54","Female","stroke_all",433,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","50-54","Male","stroke_all",441,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","55-59","Female","stroke_all",576,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","55-59","Male","stroke_all",681,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","60-64","Female","stroke_all",669,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","60-64","Male","stroke_all",794,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","65-69","Female","stroke_all",728,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","65-69","Male","stroke_all",877,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","70-74","Female","stroke_all",548,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
"2016-08","70-74","Male","stroke_all",689,"SYNTHETIC","SYNTHETIC age-sex stroke aggregates (allocated from territory month)"
